baseline,split,target,threshold,log_loss,brier_score,roc_auc,pr_auc,accuracy,precision,recall,f1,tn,fp,fn,tp
month_hour,test,rain_next_1h,0.5,0.5404897863251054,0.17988596842995946,0.6771394868364934,0.4308589393792094,0.7448898024437592,0.5898366606170599,0.1393056150878697,0.22538141470180306,6198,226,2008,325
month_hour,test,rain_next_2h,0.5,0.5403830691704272,0.17985481231331413,0.6773189067038041,0.43101574104355667,0.7448898024437592,0.5898366606170599,0.1393056150878697,0.22538141470180306,6198,226,2008,325
month_hour,test,rain_next_3h,0.5,0.5402381325078582,0.1798144416387583,0.6776026489818773,0.4311529797765498,0.7448898024437592,0.5898366606170599,0.1393056150878697,0.22538141470180306,6198,226,2008,325
